2733	podrodzina	13385	0.004066712793347664%	57.48761260597839%
2734	mapaction	13384	0.004066408967214429%	57.4916790149456%
2735	g³êbokoœæ	13384	0.004066408967214429%	57.49574542391282%
2736	nikt	13381	0.004065497488814724%	57.49981092140163%
2737	królowej	13373	0.004063066879748846%	57.503873988281384%
2738	zagro¿enia	13372	0.004062763053615612%	57.507936751335%
2739	marynarki	13364	0.004060332444549733%	57.51199708377955%
2740	œl¹skie	13362	0.004059724792283263%	57.51605680857183%
2741	cellpadding	13361	0.004059420966150028%	57.52011622953798%
2742	opisu	13361	0.004059420966150028%	57.524175650504134%
2743	gazname	13359	0.004058813313883559%	57.528234463818016%
2744	gazstring	13359	0.004058813313883559%	57.5322932771319%
2745	przedstawia	13359	0.004058813313883559%	57.53635209044578%
2746	mieœci	13358	0.004058509487750325%	57.54041059993353%
2747	wid	13349	0.004055775052551211%	57.54446637498609%
2748	site	13348	0.004055471226417976%	57.5485218462125%
2749	ono	13336	0.004051825312819159%	57.55257367152532%
2750	twórczoœæ	13330	0.004050002356019751%	57.55662367388134%
2751	granicach	13321	0.004047267920820637%	57.560670941802165%
2752	oficerów	13320	0.004046964094687402%	57.56471790589685%
2753	about	13317	0.004046052616287698%	57.56876395851314%
2754	przyczyna	13317	0.004046052616287698%	57.57281001112943%
2755	zatem	13310	0.0040439258333550545%	57.57685393696278%
2756	women	13310	0.0040439258333550545%	57.580897862796135%
2757	pani	13300	0.004040887572022706%	57.58493875036816%
2758	wydawnicza	13299	0.004040583745889472%	57.58897933411405%
2759	wêgry	13295	0.004039368441356533%	57.593018702555405%
2760	pro	13294	0.004039064615223298%	57.597057767170625%
2761	rzymie	13294	0.004039064615223298%	57.60109683178585%
2762	londynucytuj	13288	0.004037241658423889%	57.605134073444276%
2763	nagród	13284	0.00403602635389095%	57.60917009979816%
2764	miêdzynarodowej	13280	0.004034811049358011%	57.61320491084752%
2765	hab	13274	0.004032988092558602%	57.61723789894008%
2766	wie¿a	13267	0.004030861309625959%	57.621268760249706%
2767	krs	13262	0.0040293421789597845%	57.625298102428665%
2768	starego	13262	0.0040293421789597845%	57.629327444607625%
2769	umieœæ	13262	0.0040293421789597845%	57.633356786786585%
2770	francuskiej	13261	0.00402903835282655%	57.63738582513941%
2771	dynastii	13259	0.00402843070056008%	57.641414255839976%
2772	wyborcza	13258	0.004028126874426845%	57.6454423827144%
2773	andrew	13255	0.0040272153960271406%	57.64946959811043%
2774	zielona	13252	0.004026303917627437%	57.653495902028055%
2775	wyjecha³	13252	0.004026303917627437%	57.65752220594568%
2776	dziejów	13251	0.004026000091494202%	57.661548206037175%
2777	bia³y	13244	0.004023873308561558%	57.665572079345736%
2778	wielkim	13239	0.004022354177895384%	57.669594433523635%
2779	dolina	13237	0.004021746525628915%	57.673616180049265%
2780	height	13234	0.0040208350472292105%	57.677637015096494%
2781	prze³êcz	13230	0.004019619742696271%	57.681656634839186%
2782	gospodarki	13225	0.004018100612030097%	57.685674735451215%
2783	brygada	13224	0.004017796785896862%	57.68969253223712%
2784	obozu	13220	0.0040165814813639235%	57.69370911371848%
2785	tt	13215	0.004015062350697749%	57.69772417606918%
2786	hms	13215	0.004015062350697749%	57.701739238419876%
2787	skutek	13214	0.0040147585245645144%	57.70575399694444%
2788	¿adnych	13206	0.0040123279154986365%	57.709766324859935%
2789	medycyna	13204	0.004011720263232167%	57.71377804512317%
2790	mk	13197	0.004009593480299523%	57.71778763860347%
2791	school	13197	0.004009593480299523%	57.721797232083766%
2792	wysp	13190	0.00400746669736688%	57.72580469878113%
2793	korpusu	13182	0.004005036088301001%	57.729809734869434%
2794	band	13174	0.004002605479235123%	57.73381234034867%
2795	kadry	13148	0.003994705999771018%	57.73780704634844%
2796	kampanii	13146	0.003994098347504549%	57.74180114469595%
2797	volume	13142	0.00399288304297161%	57.74579402773892%
2798	bg	13138	0.00399166773843867%	57.74978569547736%
2799	reformy	13136	0.003991060086172201%	57.75377675556353%
2800	dobre	13135	0.003990756260038966%	57.757767511823566%
2801	miêdzynarodowy	13134	0.003990452433905731%	57.76175796425748%
2802	rodu	13123	0.003987110346440149%	57.76574507460391%
2803	wojskowe	13123	0.003987110346440149%	57.76973218495036%
2804	sdutop	13120	0.003986198868040444%	57.7737183838184%
2805	boga	13104	0.003981337649908687%	57.7776997214683%
2806	odszed³	13100	0.003980122345375749%	57.78167984381368%
2807	sukcesja	13098	0.003979514693109279%	57.78565935850679%
2808	metro	13096	0.0039789070408428094%	57.78963826554763%
2809	pozosta³ych	13090	0.0039770840840434%	57.79361534963167%
2810	najwiêkszy	13087	0.003976172605643696%	57.79759152223732%
2811	liczy³a	13087	0.003976172605643696%	57.801567694842966%
2812	klasztor	13084	0.003975261127243992%	57.8055429559702%
2813	odznaczony	13084	0.003975261127243992%	57.80951821709745%
2814	seniorów	13082	0.0039746534749775225%	57.813492870572425%
2815	wybór	13081	0.003974349648844288%	57.817467220221275%
2816	najwiêkszych	13072	0.003971615213645174%	57.82143883543492%
2817	spisu	13070	0.003971007561378705%	57.825409842996294%
2818	who	13057	0.003967057821646652%	57.82937690081794%
2819	genera³a	13055	0.003966450169380183%	57.83334335098732%
2820	dziennikarz	13053	0.003965842517113714%	57.83730919350444%
2821	result	13049	0.003964627212580774%	57.84127382071702%
2822	rzek¹	13042	0.00396250042964813%	57.845236321146665%
2823	kap³anów	13041	0.0039621966035148955%	57.84919851775018%
2824	owady	13031	0.003959158342182548%	57.853157676092366%
2825	hop	13016	0.003954600950184026%	57.857112277042546%
2826	inaczej	13014	0.003953993297917556%	57.861066270340466%
2827	jedyny	13010	0.003952777993384617%	57.86501904833385%
2828	blisko	13005	0.003951258862718444%	57.86897030719657%
2829	sta³e	13003	0.003950651210451974%	57.87292095840702%
2830	madryt	12997	0.003948828253652565%	57.87686978666067%
2831	seminarium	12992	0.0039473091229863914%	57.880817095783655%
2832	zgin¹³	12991	0.003947005296853157%	57.88476410108051%
2833	wb	12990	0.003946701470719922%	57.88871080255123%
2834	baza	12985	0.0039451823400537475%	57.892655984891285%
2835	listê	12984	0.003944878513920513%	57.896600863405205%
2836	polu	12976	0.003942447904854635%	57.90054331131006%
2837	oficyna	12974	0.003941840252588165%	57.904485151562646%
2838	ka	12973	0.00394153642645493%	57.908426687989106%
2839	dziedzictwa	12972	0.003941232600321695%	57.912367920589425%
2840	pisma	12970	0.003940624948055226%	57.91630854553748%
2841	prze³omie	12958	0.003936979034456408%	57.92024552457194%
2842	gwiazd	12953	0.003935459903790234%	57.924180984475726%
2843	wypadku	12949	0.003934244599257295%	57.92811522907498%
2844	kszta³t	12945	0.003933029294724356%	57.93204825836971%
2845	stat	12941	0.003931813990191417%	57.935980072359904%
2846	procent	12940	0.003931510164058182%	57.93991158252396%
2847	znanych	12932	0.003929079554992304%	57.94384066207895%
2848	kartki	12929	0.0039281680765925996%	57.947768830155546%
2849	rafa³	12929	0.0039281680765925996%	57.95169699823214%
2850	night	12927	0.00392756042432613%	57.95562455865646%
2851	oficer	12921	0.003925737467526721%	57.959550296123986%
2852	odkrycia	12921	0.003925737467526721%	57.96347603359152%
2853	wojskowego	12917	0.003924522162993782%	57.96740055575451%
2854	zginê³o	12913	0.003923306858460843%	57.97132386261297%
2855	fk	12912	0.003923003032327608%	57.975246865645296%
2856	krawêdzi	12910	0.003922395380061138%	57.97916926102536%
2857	airlines	12910	0.003922395380061138%	57.98309165640542%
2858	he	12907	0.003921483901661434%	57.987013140307084%
2859	carl	12907	0.003921483901661434%	57.99093462420874%
2860	czech	12905	0.003920876249394964%	57.99485550045814%
2861	gdyby	12895	0.0039178379880626165%	57.9987733384462%
2862	europejskiego	12889	0.003916015031263207%	58.002689353477464%
2863	kawalerii	12887	0.003915407378996739%	58.00660476085646%
2864	chile	12887	0.003915407378996739%	58.01052016823546%
2865	ministrów	12878	0.003912672943797625%	58.01443284117926%
2866	jr	12874	0.003911457639264686%	58.01834429881852%
2867	przyjête	12866	0.003909027030198808%	58.022253325848716%
2868	trasy	12866	0.003909027030198808%	58.02616235287892%
2869	unia	12865	0.003908723204065573%	58.03007107608298%
2870	instrumenty	12851	0.003904469638200286%	58.033975545721184%
2871	strasbg	12847	0.0039032543336673465%	58.03787880005485%
2872	lech	12835	0.003899608420068529%	58.04177840847492%
2873	bielsko	12834	0.0038993045939352943%	58.045677713068855%
2874	chin	12827	0.003897177811002651%	58.04957489087986%
2875	walce	12820	0.0038950510280700073%	58.05346994190793%
2876	albums	12814	0.0038932280712705987%	58.0573631699792%
2877	discogs	12813	0.003892924245137364%	58.06125609422433%
2878	pozycjê	12811	0.003892316592870894%	58.06514841081721%
2879	zawodów	12808	0.0038914051144711896%	58.069039815931674%
2880	braku	12804	0.0038901898099382506%	58.07293000574162%
2881	dowództwo	12799	0.003888670679272077%	58.076818676420885%
2882	sieæ	12796	0.0038877592008723723%	58.08070643562176%
2883	skp	12792	0.0038865438963394333%	58.0845929795181%
2884	historyczne	12783	0.00388380946114032%	58.08847678897924%
2885	anny	12772	0.0038804673736747373%	58.09235725635291%
2886	policji	12771	0.0038801635475415024%	58.096237419900454%
2887	spêdzi³	12765	0.003878340590742094%	58.1001157604912%
2888	praga	12752	0.0038743908510100416%	58.10399015134221%
2889	po³	12748	0.0038731755464771023%	58.10786332688868%
2890	boles³aw	12742	0.0038713525896776936%	58.11173467947836%
2891	koœci	12742	0.0038713525896776936%	58.11560603206804%
2892	leon	12739	0.0038704411112779895%	58.11947647317932%
2893	ogó³em	12739	0.0038704411112779895%	58.12334691429059%
2894	wojsko	12735	0.00386922580674505%	58.12721614009734%
2895	stopklatka	12734	0.0038689219806118153%	58.13108506207795%
2896	publikacji	12728	0.0038670990238124066%	58.134952161101765%
2897	dzia³anie	12724	0.0038658837192794677%	58.13881804482104%
2898	u¿ytku	12724	0.0038658837192794677%	58.14268392854032%
2899	hl	12722	0.003865276067012998%	58.14654920460734%
2900	statistics	12719	0.0038643645886132934%	58.15041356919595%
2901	supernova	12719	0.0038643645886132934%	58.15427793378456%
2902	gromad	12718	0.0038640607624800586%	58.158141994547044%
2903	mario	12718	0.0038640607624800586%	58.162006055309526%
2904	potrzeby	12717	0.0038637569363468237%	58.16586981224587%
2905	lekkiej	12714	0.0038628454579471196%	58.16973265770382%
2906	maksymalna	12705	0.0038601110227480064%	58.173592768726564%
2907	sebastian	12703	0.0038595033704815367%	58.17745227209705%
2908	zbrojne	12695	0.0038570727614156584%	58.18130934485846%
2909	lotnictwa	12692	0.0038561612830159543%	58.18516550614148%
2910	report	12689	0.0038552498046162498%	58.189020755946096%
2911	zachodnich	12684	0.003853730673950076%	58.19287448662005%
2912	kanada	12682	0.0038531230216836063%	58.19672760964173%
2913	odby³y	12678	0.0038519077171506673%	58.20057951735888%
2914	w³adzê	12672	0.0038500847603512582%	58.204429602119234%
2915	szeœæ	12668	0.0038488694558183193%	58.20827847157505%
2916	u¿ywane	12664	0.00384765415128538%	58.212126125726336%
2917	amerykañskiego	12662	0.0038470464990189106%	58.215973172225354%
2918	ka¿da	12659	0.003846135020619206%	58.21981930724597%
2919	przodka	12658	0.0038458311944859712%	58.22366513844046%
2920	lotu	12655	0.003844919716086267%	58.22751005815655%
2921	maps	12653	0.0038443120638197974%	58.231354370220366%
2922	lwowie	12646	0.003842185280887154%	58.235196555501254%
2923	asiago	12642	0.0038409699763542146%	58.239037525477606%
2924	null	12640	0.0038403623240877453%	58.2428778878017%
2925	zamieszkiwa³y	12639	0.0038400584979545105%	58.24671794629965%
2926	psk	12636	0.003839147019554806%	58.2505570933192%
2927	information	12633	0.0038382355411551014%	58.25439532886036%
2928	charakterze	12632	0.003837931715021867%	58.25823326057538%
2929	problemy	12629	0.0038370202366221624%	58.262070280812004%
2930	catholic	12624	0.0038355011059559886%	58.26590578191796%
2931	najwiêkszym	12624	0.0038355011059559886%	58.26974128302391%
2932	doktora	12623	0.0038351972798227538%	58.27357648030374%
2933	articles	12617	0.003833374323023345%	58.27740985462676%
2934	obrêbie	12611	0.003831551366223936%	58.281241405992986%
2935	magdalena	12605	0.0038297284094245274%	58.28507113440241%
2936	drog¹	12595	0.0038266901480921794%	58.2888978245505%
2937	company	12582	0.003822740408360127%	58.29272056495886%
2938	wewn¹trz	12578	0.0038215251038271883%	58.29654209006269%
2939	portalu	12574	0.003820309799294249%	58.30036239986198%
2940	demografia	12570	0.00381909449476131%	58.30418149435675%
2941	ton	12567	0.0038181830163616054%	58.307999677373104%
2942	swej	12567	0.0038181830163616054%	58.31181786038947%
2943	katowicach	12551	0.0038133217982298487%	58.315631182187694%
2944	re	12550	0.003813017972096614%	58.31944420015979%
2945	partnerskie	12547	0.0038121064936969097%	58.32325630665349%
2946	ludwika	12543	0.0038108911891639704%	58.32706719784265%
2947	filozofii	12539	0.0038096758846310314%	58.330876873727284%
2948	nick	12538	0.0038093720584977966%	58.33468624578578%
2949	twórca	12535	0.003808460580098092%	58.33849470636588%
2950	¿ó³te	12533	0.0038078529278316228%	58.342302559293714%
2951	faza	12528	0.0038063337971654485%	58.34610889309088%
2952	pó³	12521	0.003804207014232805%	58.34991310010511%
2953	uczestnik	12521	0.003804207014232805%	58.35371730711935%
2954	dyscyplina	12520	0.00380390318809957%	58.357521210307446%
2955	zwi¹zki	12520	0.00380390318809957%	58.361325113495546%
2956	pozwala	12517	0.003802991709699866%	58.365128105205244%
2957	zespo³ów	12516	0.0038026878835666312%	58.36893079308881%
2958	amerykañskiej	12510	0.0038008649267672226%	58.372731658015574%
2959	elementów	12509	0.0038005611006339877%	58.376532219116214%
2960	trzecie	12504	0.0037990419699678135%	58.38033126108618%
2961	island	12502	0.0037984343177013442%	58.38412969540388%
2962	wp³ywem	12495	0.0037963075347687007%	58.38792600293865%
2963	plac	12490	0.0037947884041025265%	58.39172079134275%
2964	s¹d	12484	0.003792965447303118%	58.39551375679005%
2965	kierownik	12482	0.003792357795036648%	58.399306114585094%
2966	kolej	12482	0.003792357795036648%	58.40309847238013%
2967	after	12479	0.003791446316636944%	58.40688991869676%
2968	powierzchniê	12478	0.003791142490503709%	58.41068106118727%
2969	meksyku	12477	0.0037908386643704744%	58.41447189985164%
2970	moskwie	12468	0.003788104229171361%	58.41826000408081%
2971	rejencja	12461	0.0037859774462387177%	58.42204598152705%
2972	stefana	12460	0.003785673620105483%	58.42583165514716%
2973	komunikacji	12456	0.003784458315572544%	58.42961611346273%
2974	zachodnim	12454	0.003783850663306074%	58.43339996412603%
2975	milionów	12452	0.0037832430110396045%	58.437183207137075%
2976	czerwonej	12445	0.003781116228106961%	58.44096432336518%
2977	dzia³a³	12443	0.0037805085758404913%	58.44474483194102%
2978	dru¿yn	12442	0.003780204749707257%	58.448525036690725%
2979	isr	12441	0.003779900923574022%	58.4523049376143%
2980	generalnego	12440	0.003779597097440787%	58.45608453471174%
2981	grupê	12435	0.003778077966774613%	58.45986261267851%
2982	modelu	12431	0.003776862662241674%	58.463639475340756%
2983	pojawi³	12422	0.003774128227042561%	58.4674136035678%
2984	ofiar	12415	0.0037720014441099173%	58.47118560501191%
2985	goli	12411	0.0037707861395769784%	58.47495639115149%
2986	roger	12408	0.003769874661177274%	58.47872626581267%
2987	najlepszych	12402	0.003768051704377865%	58.482494317517045%
2988	sl	12396	0.0037662287475784565%	58.486260546264624%
2989	patrick	12390	0.0037644057907790475%	58.4900249520554%
2990	filmografia	12387	0.0037634943123793434%	58.49378844636778%
2991	zakopane	12385	0.0037628866601128737%	58.49755133302789%
2992	stephen	12378	0.00376075987718023%	58.501312092905074%
2993	wojskowa	12358	0.0037546833545155345%	58.50506677625959%
2994	lemmon	12352	0.0037528603977161254%	58.50881963665731%
2995	miêdzynarodowych	12352	0.0037528603977161254%	58.51257249705502%
2996	próby	12351	0.0037525565715828906%	58.5163250536266%
2997	prawej	12351	0.0037525565715828906%	58.520077610198186%
2998	edit	12349	0.0037519489193164213%	58.5238295591175%
